index,Bz_GSE,Sigma_Bz_GSE,Proton_density,Plasma_speed,Dst_index
1963-12-27 22:00:00,-0.0019736842105263124,0.043920145190562615,0.1399633322899432,0.21398010206711685,0.024615384615384615
1963-12-27 23:00:00,-0.006085526315789472,0.04519056261343012,0.1377274963108706,0.22057838032888294,0.024615384615384615
1963-12-28 00:00:00,-0.010197368421052629,0.04646098003629764,0.13549166033179805,0.227176658590649,0.027692307692307693
1963-12-28 01:00:00,-0.014309210526315787,0.047731397459165145,0.13325582435272548,0.23377493685241504,0.015384615384615385
1963-12-28 02:00:00,-0.01842105263157895,0.04900181488203266,0.13101998837365292,0.24037321511418117,0.012307692307692308
1963-12-28 03:00:00,-0.022532894736842106,0.050272232304900175,0.12878415239458033,0.24697149337594723,0.012307692307692308
1963-12-28 04:00:00,-0.026644736842105263,0.051542649727767696,0.12654831641550776,0.25356977163771327,0.015384615384615385
1963-12-28 05:00:00,-0.03075657894736842,0.052813067150635204,0.12431248043643517,0.2601680498994794,0.024615384615384615
1963-12-28 06:00:00,-0.034868421052631576,0.05408348457350272,0.12207664445736262,0.26676632816124546,0.024615384615384615
1963-12-28 07:00:00,-0.03898026315789474,0.05535390199637023,0.11984080847829003,0.2733646064230115,0.024615384615384615
1963-12-28 08:00:00,-0.0430921052631579,0.056624319419237734,0.11760497249921745,0.2799628846847776,0.033846153846153845
1963-12-28 09:00:00,-0.04720394736842105,0.05789473684210525,0.11536913652014487,0.2865611629465436,0.024615384615384615
1963-12-28 10:00:00,-0.05131578947368421,0.05916515426497277,0.1131333005410723,0.2931594412083097,0.024615384615384615
1963-12-28 11:00:00,-0.05542763157894737,0.060435571687840285,0.11089746456199973,0.2997577194700758,0.018461538461538463
1963-12-28 12:00:00,-0.059539473684210524,0.0617059891107078,0.10866162858292716,0.30635599773184186,0.012307692307692308
1963-12-28 13:00:00,-0.06365131578947368,0.06297640653357531,0.10642579260385457,0.31295427599360787,0.0
1963-12-28 14:00:00,-0.06776315789473683,0.06424682395644282,0.104189956624782,0.319552554255374,0.0
1963-12-28 15:00:00,-0.071875,0.06551724137931034,0.10195412064570943,0.32615083251714005,0.003076923076923077
1963-12-28 16:00:00,-0.025,0.034482758620689655,0.10195412064570943,0.32615083251714005,0.0
1963-12-28 17:00:00,-0.075,0.04482758620689655,0.10195412064570943,0.32615083251714005,-0.003076923076923077
1963-12-28 18:00:00,-0.04375,0.03793103448275863,0.09770603228547153,0.3604309500489716,-0.003076923076923077
1963-12-28 19:00:00,-0.071875,0.04827586206896552,0.09770603228547153,0.3604309500489716,-0.006153846153846154
1963-12-28 20:00:00,0.00625,0.03103448275862069,0.09770603228547153,0.3604309500489716,-0.015384615384615385
1963-12-28 21:00:00,0.03125,0.05172413793103448,0.13593882752761258,0.3574926542605289,0.0
1963-12-28 22:00:00,0.140625,0.11034482758620691,0.13593882752761258,0.3574926542605289,0.006153846153846154
1963-12-28 23:00:00,0.321875,0.05862068965517241,0.13593882752761258,0.3574926542605289,0.021538461538461538
1963-12-29 00:00:00,0.0125,0.12758620689655173,0.14018691588785046,0.3476983349657199,0.021538461538461538
1963-12-29 01:00:00,0.0375,0.1206896551724138,0.14018691588785046,0.3476983349657199,0.009230769230769232
1963-12-29 02:00:00,0.03125,0.09655172413793103,0.14018691588785046,0.3476983349657199,0.018461538461538463
1963-12-29 03:00:00,0.06875,0.07241379310344828,0.14868309260832624,0.3428011753183154,0.027692307692307693
1963-12-29 04:00:00,0.04375,0.06896551724137931,0.14868309260832624,0.3428011753183154,0.024615384615384615
1963-12-29 05:00:00,0.128125,0.11724137931034483,0.14868309260832624,0.3428011753183154,0.03076923076923077
1963-12-29 06:00:00,0.071875,0.14482758620689656,0.1274426508071368,0.3428011753183154,0.021538461538461538
1963-12-29 07:00:00,0.084375,0.09310344827586207,0.1274426508071368,0.3428011753183154,0.009230769230769232
1963-12-29 08:00:00,0.190625,0.23448275862068965,0.1274426508071368,0.3428011753183154,0.021538461538461538
1963-12-29 09:00:00,0.021875,0.12758620689655173,0.1146983857264231,0.3476983349657199,0.03076923076923077
1963-12-29 10:00:00,-0.184375,0.07586206896551725,0.1146983857264231,0.3476983349657199,0.018461538461538463
1963-12-29 11:00:00,-0.25625,0.055172413793103454,0.1146983857264231,0.3476983349657199,-0.052307692307692305
1963-12-29 12:00:00,-0.234375,0.07241379310344828,0.0594732370433305,0.41625857002938293,-0.11692307692307692
1963-12-29 13:00:00,-0.19375,0.04827586206896552,0.0594732370433305,0.41625857002938293,-0.12307692307692308
1963-12-29 14:00:00,-0.171875,0.06896551724137931,0.0594732370433305,0.41625857002938293,-0.11692307692307692
1963-12-29 15:00:00,-0.09375,0.07586206896551725,0.07646559048428207,0.4240940254652302,-0.11384615384615385
1963-12-29 16:00:00,-0.11875,0.07241379310344828,0.07646559048428207,0.4240940254652302,-0.08923076923076922
1963-12-29 17:00:00,-0.0625,0.03793103448275863,0.07646559048428207,0.4240940254652302,-0.09230769230769231
1963-12-29 18:00:00,-0.04375,0.055172413793103454,0.08920985556499575,0.4407443682664055,-0.09230769230769231
1963-12-29 19:00:00,0.028125,0.04482758620689655,0.08920985556499575,0.4407443682664055,-0.06461538461538462
1963-12-29 20:00:00,0.0,0.0793103448275862,0.08920985556499575,0.4407443682664055,-0.055384615384615386
1963-12-29 21:00:00,0.003125,0.06206896551724138,0.06796941376380629,0.4015670910871694,-0.06461538461538462
1963-12-29 22:00:00,-0.0375,0.0896551724137931,0.06796941376380629,0.4015670910871694,-0.06769230769230769
